[2016] [L'Arc～en～Ciel] HYDEの本名は？ 1.大石秀人 2.宝井秀之 3.寶井秀人 4.土井八郎,3
[2016] [カイジ]カイジがパチンコ「沼」に勝利した際に得た金額はいくらか　１．3億　２．5億　３．7億　４．10億,3
[2015] [サンリオ]第30回サンリオキャラクター大賞のシナモロールの順位は？,3
[2016] [L'Arc～en～Ciel] L'Arc～en～Cielのメンバーのうち，ギターを担当しているのは誰？ 1.HYDE 2.TETSUYA 3.KEN 4.YUKIHIRO,3
[2015] [艦船] 以下の選択肢のうち，響 (吹雪型駆逐艦)ではないものはどれか？1.【ヴェールヌイ】2.【デカブリスト】3.【プトレマイオス】,3
[2014] パズドラ：メイメイのリーダースキル発動条件は？(1)火，木，光　(2)水，木，闇　(3)木，光，闇　(4)火，水，闇,3
[2018] この問題を書いたのは何時？ １．3時30分 ２．3時35分 ３．3時40分 ４．3時45分,3
[2016] [自動車] 自動車に使われている部品はおよそ何万点？,3
[2011] 雑学：カナダ最大の放送局の名前は何？ (1)CBC (2)CNV (3)CTV (4)ABC,3
[2011] 歴史：次の歴史上の人物のうち女性なのは？ (1)蘇我馬子 (2)聖徳太子 (3)藤原薬子 (4)小野妹子,3
[2017] [銀河ヒッチハイクガイド]黄金の心号を盗んだ男ザフォド・ビーブルブロックスは2つの頭に腕が何本?,3
[2018] ラッキー問題答えは1です,3
[2018] 中国有多少人口？ 1. 70亿  2. 17亿  3. 14亿  4. 4亿,3
[2012] 音楽：2012年6月6日に行われた第4回AKB48選抜総選挙。「ゆきりん」こと柏木由紀の順位は何位？,3
[2018] 中国有多少人口？ 1. 70亿  2. 17亿  3. 14亿  4. 4亿,3
[2016] [カイジ]カイジがパチンコ「沼」に勝利した際に得た金額はいくらか　１．3億　２．5億　３．7億　４．10億,3
[2015] [文系]レオナルド・ダ・ヴィンチの絵画「最後の晩餐」に描かれている窓の数は？,3
[2015] [パズドラ]メイメイのリーダースキル発動条件は？1.火，木，光　2.水，木，闇　3.木，光，闇　4.火，水，闇,3
[2018] Capricornは英語で?　1.射手座 2.獅子座 3.山羊座 4.蟹座 5.水瓶座 6.牡羊座,3
[2016] [自動車] 以下の3車種の内最も値段が高いのはどれか？ 1.ラフェラーリ 2.レヴェントン 3.ヴェイロン ,3
[2016] [カイジ]カイジがパチンコ「沼」に勝利した際に得た金額はいくらか　１．3億　２．5億　３．7億　４．10億,3
[2015] [通信]トランスポート層でTCPとUDP両方を使用するプロトコルはどれか？ (1)FTP (2)SMTP (3)DNS (4)TELNET,3
[2013] 地理：日本で2番目に高い山は次のうちどれ？ (1)富士山 (2)槍ヶ岳 (3)北岳 (4)男体山,3
[2014] TVアニメ「ルパン三世PARTIII」(3rdシリーズ)ではルパン三世は何色のジャケットを着ていた？ (1)緑 (2)赤 (3)ピンク (4)青,3
[2015] [地理]日本の都道府県の数はいくつ？ (1)22 (2)33 (3)47 (4)50,3
[2017] [法則性]2→4→2→6→〇→9  〇に入る数字は？,3
[2016] [L'Arc～en～Ciel] HYDEの本名は？ 1.大石秀人 2.宝井秀之 3.寶井秀人 4.土井八郎,3
[2018] ボーカロイドの曲メーベルで演奏に使われてるギターの本数は?,3
[2015] [パズドラ]メイメイのリーダースキル発動条件は？1.火，木，光　2.水，木，闇　3.木，光，闇　4.火，水，闇,3
[2016] [自動車] 以下の3車種の内最も値段が高いのはどれか？ 1.ラフェラーリ 2.レヴェントン 3.ヴェイロン ,3
[2018] この問題を書いたのは何時？ １．3時30分 ２．3時35分 ３．3時40分 ４．3時45分,3
[2018] 中国有多少人口？ 1. 70亿  2. 17亿  3. 14亿  4. 4亿,3
[2017] [難問]任天堂が新型ゲーム機Nintendo Switchを3月3日から29,980円で発売しているが，マレー語でtigaは数字で何?,3
[2017] [難問]任天堂が新型ゲーム機Nintendo Switchを3月3日から29,980円で発売しているが，マレー語でtigaは数字で何?,3
[2017] [映画]おおかみこどもの雨と雪にて花が雪に教えたおまじないは「おみやげ○つにたこ○つ」?,3
[2015] [通信]トランスポート層でTCPとUDP両方を使用するプロトコルはどれか？ (1)FTP (2)SMTP (3)DNS (4)TELNET,3
[2018] ハロープロジェクトに所属するこぶしファクトリーは今までに何人脱退した？,3
[2017] [難問]任天堂が新型ゲーム機Nintendo Switchを3月3日から29,980円で発売しているが，マレー語でtigaは数字で何?,3
[2018] ボーカロイドの曲メーベルで演奏に使われてるギターの本数は?,3
[2018] MARVELでないキャラクターはどれか １．キャプテン・アメリカ ２．ブラックパンサー ３．キャプテン・ファルコン ４．ファルコン,3
[FR]favorise l'égal accès des femmes et des hommes aux mandats électoraux et fonctions électives, ainsi qu'aux responsabilités professionnelles et sociales. Titre,3
[2016] [L'Arc～en～Ciel] L'Arc～en～Cielのメンバーのうち，ギターを担当しているのは誰？ 1.HYDE 2.TETSUYA 3.KEN 4.YUKIHIRO,3
[2016] [自動車] 以下の3車種の内最も値段が高いのはどれか？ 1.ラフェラーリ 2.レヴェントン 3.ヴェイロン ,3
[FR]favorise l'égal accès des femmes et des hommes aux mandats électoraux et fonctions électives, ainsi qu'aux responsabilités professionnelles et sociales. Titre,3
[2016] [自動車] 以下の3車種の内最も値段が高いのはどれか？ 1.ラフェラーリ 2.レヴェントン 3.ヴェイロン ,3
[2016] [カイジ]カイジがパチンコ「沼」に勝利した際に得た金額はいくらか　１．3億　２．5億　３．7億　４．10億,3
[2017] [銀河ヒッチハイクガイド]黄金の心号を盗んだ男ザフォド・ビーブルブロックスは2つの頭に腕が何本?,3
[2017] [銀河ヒッチハイクガイド]黄金の心号を盗んだ男ザフォド・ビーブルブロックスは2つの頭に腕が何本?,3
[2014] 自転車コンポセットで一番高価なものはどれ？ (1)RED (2)DURA-ACE (3)SUPER RECORD,3
[2015] [パズドラ]ランク999に初めて到達したプレイヤーは？1. sasuke 2. コスケ 3. さまんさ 4. LUKA,3
[2018] 「シンチャオ」は何語？ １．マレー語 ２．フランス語 ３．ベトナム語 ４．ブラジル語,3
[2017] [難問]任天堂が新型ゲーム機Nintendo Switchを3月3日から29,980円で発売しているが，マレー語でtigaは数字で何?,3
[2018] 以下哪个是中国的省份？1.何南 2.荷兰 3.河南 4.何兰,3
[2018] 以下哪个是中国的省份？1.何南 2.荷兰 3.河南 4.何兰,3
[2016] [カイジ]カイジがパチンコ「沼」に勝利した際に得た金額はいくらか　１．3億　２．5億　３．7億　４．10億,3
[2012] 音楽：2012年6月6日に行われた第4回AKB48選抜総選挙。「ゆきりん」こと柏木由紀の順位は何位？,3
[2018] 「シンチャオ」は何語？ １．マレー語 ２．フランス語 ３．ベトナム語 ４．ブラジル語,3
[2016] [アカギ]麻雀漫画アカギの有名なセリフ「きたぜ ぬるりと...」きたのは何? 1.警察 2.一筒(イーピン) 3.白(ハク) 4.鷲巣巌,3
[2018] 「シンチャオ」は何語？ １．マレー語 ２．フランス語 ３．ベトナム語 ４．ブラジル語,3
[2017] [弓道]2017年6月現在の芝浦工大弓道部はリーグ何部に所属しているか？,3
[2011] 歴史：次の歴史上の人物のうち女性なのは？ (1)蘇我馬子 (2)聖徳太子 (3)藤原薬子 (4)小野妹子,3
[2015] [艦船] 以下の選択肢のうち，響 (吹雪型駆逐艦)ではないものはどれか？1.【ヴェールヌイ】2.【デカブリスト】3.【プトレマイオス】,3
[2013] 地理：日本で2番目に高い山は次のうちどれ？ (1)富士山 (2)槍ヶ岳 (3)北岳 (4)男体山,3
[2012] 音楽：2012年6月6日に行われた第4回AKB48選抜総選挙。「ゆきりん」こと柏木由紀の順位は何位？,3
[2018] ボーカロイドの曲メーベルで演奏に使われてるギターの本数は?,3
[2016] [アカギ]麻雀漫画アカギの有名なセリフ「きたぜ ぬるりと...」きたのは何? 1.警察 2.一筒(イーピン) 3.白(ハク) 4.鷲巣巌,3
[2017] [映画]おおかみこどもの雨と雪にて花が雪に教えたおまじないは「おみやげ○つにたこ○つ」?,3
[2018] 美川憲一の「さそり座の女」をカバーしたヴィジュアル系バンドは？　1.the Raid. 2.LEZARD 3.Anli Pollicino 4.ギルド,3
[2015] [艦船] 以下の選択肢のうち，響 (吹雪型駆逐艦)ではないものはどれか？1.【ヴェールヌイ】2.【デカブリスト】3.【プトレマイオス】,3
[2018] 「シンチャオ」は何語？ １．マレー語 ２．フランス語 ３．ベトナム語 ４．ブラジル語,3
[2015] [艦船] 以下の選択肢のうち，響 (吹雪型駆逐艦)ではないものはどれか？1.【ヴェールヌイ】2.【デカブリスト】3.【プトレマイオス】,3
[2014] パズドラ：ヘルメスは何を司る神か？(1)戦　(2)狩猟　(3)商業　(4)冥府,3
[2016] [アカギ]麻雀漫画アカギの有名なセリフ「きたぜ ぬるりと...」きたのは何? 1.警察 2.一筒(イーピン) 3.白(ハク) 4.鷲巣巌,3
[2018] この問題を書いたのは何時？ １．3時30分 ２．3時35分 ３．3時40分 ４．3時45分,3
[2014] TVアニメ「ルパン三世PARTIII」(3rdシリーズ)ではルパン三世は何色のジャケットを着ていた？ (1)緑 (2)赤 (3)ピンク (4)青,3
[2015] [地理]日本で2番目に高い山は次のうちどれ？ (1)富士山 (2)槍ヶ岳 (3)北岳 (4)男体山,3
[2017] [法則性]2→4→2→6→〇→9  〇に入る数字は？,3
[2016] [L'Arc～en～Ciel] L'Arc～en～Cielのメンバーのうち，ギターを担当しているのは誰？ 1.HYDE 2.TETSUYA 3.KEN 4.YUKIHIRO,3
[2018] ラッキー問題答えは1です,3
[2011] 歴史：次の歴史上の人物のうち女性なのは？ (1)蘇我馬子 (2)聖徳太子 (3)藤原薬子 (4)小野妹子,3
[2011] 世界：ベトナムの首都はどれですか。(1)ホノルル (2)ピョンヤン (3)ハノイ (4)マニラ,3
